Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW,SNWD (Inches)
1952/1/28,28,35,22,0,,
1952/1/29,26,35,20,0,,
1952/1/30,24,36,17,0,,
1952/1/31,22,40,11,0,,
1952/2/1,20,31,9,0,,
1952/2/2,15,28,4,0,,
1952/2/3,18,35,4,0,,
1952/2/4,19,32,8,0,,
1952/2/5,20,34,7,0,,
1952/2/6,22,27,15,0.07,,
1952/2/7,21,37,6,0,,
1952/2/8,24,41,10,0,,
1952/2/9,32,46,24,0,,
1952/2/10,28,46,16,0,,
1952/2/11,30,47,20,0,,
1952/2/12,25,29,21,0.04,,
1952/2/13,26,31,22,0.03,,
1952/2/14,24,27,22,0.14,,
1952/2/15,17,27,11,0,,
1952/2/16,13,27,5,0,,
1952/2/17,15,24,6,0,,
1952/2/18,20,31,11,0,,
1952/2/19,24,33,19,0,,
1952/2/20,26,42,12,0,,
1952/2/21,26,37,15,0,,
1952/2/22,21,33,11,0,,
1952/2/23,23,38,9,0,,
1952/2/24,27,38,17,0,,
1952/2/25,26,30,22,0.28,,
1952/2/26,25,35,16,0,,
1952/2/27,26,36,16,0,,
1952/2/28,28,40,18,0,,
1952/2/29,32,42,26,0,,
1952/3/1,28,42,20,0,,
1952/3/2,27,39,18,0,,
1952/3/3,25,34,18,0,,
1952/3/4,26,35,20,0,,
1952/3/5,26,41,16,0,,
1952/3/6,30,41,22,0,,
1952/3/7,36,40,32,0,,
1952/3/8,36,50,26,0,,
1952/3/9,36,47,27,0,,
1952/3/10,33,46,24,0,,
1952/3/11,33,50,20,0,,
1952/3/12,35,47,25,0,,
1952/3/13,39,55,27,0,,
1952/3/14,42,52,32,0,,
1952/3/15,47,65,36,0,,
1952/3/16,44,60,31,0,,
1952/3/17,43,46,40,0,,
1952/3/18,40,47,36,0.28,,
1952/3/19,39,53,31,0,,
1952/3/20,43,61,31,0,,
1952/3/21,47,66,30,0,,
1952/3/22,41,49,33,0,,
1952/3/23,40,51,33,0,,
1952/3/24,40,56,30,0,,
1952/3/25,41,55,29,0,,
1952/3/26,41,49,36,0.15,,
1952/3/27,44,59,32,0,,
1952/3/28,47,62,37,0.02,,
1952/3/29,51,62,43,0.19,,
1952/3/30,47,62,36,0,,
1952/3/31,51,62,37,0,,
1952/4/1,49,68,36,0,,
1952/4/2,52,71,37,0,,
1952/4/3,56,72,44,0,,
1952/4/4,58,77,43,0,,
1952/4/5,62,81,47,0,,
1952/4/6,65,79,54,0,,
1952/4/7,65,81,51,0,,
1952/4/8,67,85,51,0,,
1952/4/9,64,73,53,0,,
1952/4/10,53,59,50,0,,
1952/4/11,55,65,50,0,,
1952/4/12,53,62,48,0,,
1952/4/13,50,64,44,0,,
1952/4/14,49,55,44,0,,
1952/4/15,51,69,35,0,,
1952/4/16,57,71,44,0,,
1952/4/17,55,62,47,0,,
1952/4/18,55,70,41,0,,
1952/4/19,60,72,52,0,,
1952/4/20,57,70,45,0,,
1952/4/21,51,63,42,0,,
1952/4/22,48,57,41,0,,
1952/4/23,48,61,40,0,,
1952/4/24,47,49,45,0.06,,
1952/4/25,54,69,45,0,,
1952/4/26,52,56,49,0,,
1952/4/27,52,56,48,0.17,,
1952/4/28,59,75,47,0.01,,
1952/4/29,63,83,49,0,,
1952/4/30,69,87,54,0,,
1952/5/1,66,77,58,0.13,,
1952/5/2,62,71,56,0.31,,
1952/5/3,64,77,56,0,,
1952/5/4,66,83,54,0,,
1952/5/5,68,85,55,0,,
1952/5/6,68,84,55,0,,
1952/5/7,67,76,61,0,,
1952/5/8,62,68,55,0,,
1952/5/9,64,77,58,0,,
1952/5/10,67,84,55,0,,
1952/5/11,68,74,62,0,,
1952/5/12,72,95,55,0,,
1952/5/13,75,98,57,0,,
1952/5/14,76,93,62,0,,
1952/5/15,72,85,61,0,,
1952/5/16,69,74,65,0.02,,
1952/5/17,73,86,63,0.01,,
1952/5/18,73,84,62,0,,
1952/5/19,71,92,53,0,,
1952/5/20,72,89,59,0,,
1952/5/21,73,97,54,0,,
1952/5/22,66,77,58,0.09,,
1952/5/23,58,68,51,0.06,,
1952/5/24,63,82,48,0,,
1952/5/25,66,76,57,0.04,,
1952/5/26,70,85,58,0.14,,
1952/5/27,71,88,56,0,,
1952/5/28,71,84,59,0,,
1952/5/29,65,79,53,0.42,,
1952/5/30,67,84,55,0,,
1952/5/31,69,87,61,0.17,,
1952/6/1,69,82,62,0,,
1952/6/2,73,88,60,0,,
1952/6/3,72,81,61,0,,
1952/6/4,74,92,58,0,,
1952/6/5,74,90,61,0,,
1952/6/6,76,98,60,0,,
1952/6/7,73,81,64,0.05,,
1952/6/8,65,70,60,0.2,,
1952/6/9,71,86,60,0.01,,
1952/6/10,69,82,56,0,,
1952/6/11,71,89,55,0,,
1952/6/12,76,95,62,0,,
1952/6/13,79,92,70,0,,
1952/6/14,77,93,64,0,,
1952/6/15,78,95,65,0,,
1952/6/16,74,83,71,0,,
1952/6/17,79,94,68,0,,
1952/6/18,80,96,68,0,,
1952/6/19,78,92,69,0,,
1952/6/20,80,99,63,0,,
1952/6/21,83,100,69,0,,
1952/6/22,85,98,75,0,,
1952/6/23,85,101,73,0,,
1952/6/24,82,101,67,0,,
1952/6/25,83,99,70,0,,
1952/6/26,81,97,69,0,,
1952/6/27,78,86,71,0,,
1952/6/28,74,81,68,0.63,,
1952/6/29,74,81,69,0,,
1952/6/30,77,96,64,0,,
1952/7/1,80,92,70,0,,
1952/7/2,85,103,71,0,,
1952/7/3,86,100,76,0,,
1952/7/4,81,94,74,0,,
1952/7/5,78,94,70,0.03,,
1952/7/6,77,96,66,0.75,,
1952/7/7,70,80,67,0.25,,
1952/7/8,72,81,67,0.01,,
1952/7/9,74,84,67,0.69,,
1952/7/10,77,87,69,0,,
1952/7/11,79,91,71,0,,
1952/7/12,80,90,74,0,,
1952/7/13,81,93,75,0,,
1952/7/14,77,86,74,0.07,,
1952/7/15,76,84,71,0.35,,
1952/7/16,79,90,73,0,,
1952/7/17,81,91,75,0,,
1952/7/18,83,94,76,0,,
1952/7/19,84,95,77,0.04,,
1952/7/20,80,85,76,0.23,,
1952/7/21,76,81,73,5.68,,
1952/7/22,77,87,76,0.35,,
1952/7/23,76,78,74,1.91,,
1952/7/24,80,88,76,0.1,,
1952/7/25,79,86,74,0,,
1952/7/26,78,89,71,0,,
1952/7/27,75,78,73,0.02,,
1952/7/28,74,80,70,1.01,,
1952/7/29,74,76,73,0.65,,
1952/7/30,78,87,73,0.15,,
1952/7/31,75,82,69,0,,
1952/8/1,73,79,65,0,,
1952/8/2,73,89,62,0,,
1952/8/3,76,91,67,0,,
1952/8/4,78,91,68,0,,
1952/8/5,78,90,69,0,,
1952/8/6,78,91,70,0,,
1952/8/7,78,89,70,0,,
1952/8/8,78,89,71,0,,
1952/8/9,75,82,71,1.11,,
1952/8/10,75,80,72,0.07,,
1952/8/11,76,84,71,0.14,,
1952/8/12,79,89,74,0,,
1952/8/13,78,90,71,0.23,,
1952/8/14,72,81,68,0.04,,
1952/8/15,72,87,63,0,,
1952/8/16,73,87,63,0,,
1952/8/17,73,83,68,0,,
1952/8/18,72,83,67,0,,
1952/8/19,72,87,62,0.01,,
1952/8/20,76,89,68,0.06,,
1952/8/21,77,89,67,0,,
1952/8/22,76,88,69,0,,
1952/8/23,73,86,66,0.86,,
1952/8/24,70,80,63,0.04,,
1952/8/25,70,86,60,0,,
1952/8/26,70,86,61,0.22,,
1952/8/27,71,88,61,0,,
1952/8/28,75,88,65,0,,
1952/8/29,71,76,67,0,,
1952/8/30,75,87,69,0,,
1952/8/31,70,84,65,0,,
1952/9/1,71,87,59,0,,
1952/9/2,74,87,63,0,,
1952/9/3,73,85,64,0,,
1952/9/4,73,85,68,0,,
1952/9/5,73,89,63,0.01,,
1952/9/6,74,89,65,0,,
1952/9/7,73,87,63,0,,
1952/9/8,71,81,66,0,,
1952/9/9,71,86,60,0,,
1952/9/10,71,76,67,0.04,,
1952/9/11,67,78,57,0,,
1952/9/12,65,80,54,0,,
1952/9/13,69,84,58,0,,
1952/9/14,66,80,54,0,,
1952/9/15,68,86,54,0,,
1952/9/16,66,82,56,0,,
1952/9/17,66,79,55,0,,
1952/9/18,70,81,63,0,,
1952/9/19,70,84,62,0.14,,
1952/9/20,62,67,59,2.17,,
1952/9/21,63,73,57,0,,
1952/9/22,66,75,60,0.03,,
1952/9/23,65,68,62,0.16,,
1952/9/24,61,68,53,0,,
1952/9/25,58,72,49,0,,
1952/9/26,57,76,44,0,,
1952/9/27,58,73,48,0,,
1952/9/28,58,72,52,0,,
1952/9/29,57,75,45,0,,
1952/9/30,64,79,56,0,,
1952/10/1,62,73,55,0.01,,
1952/10/2,60,79,48,0,,
1952/10/3,62,78,51,0,,
1952/10/4,61,75,51,0,,
1952/10/5,62,79,52,0,,
1952/10/6,63,80,52,0,,
1952/10/7,63,78,51,0,,
1952/10/8,63,78,50,0,,
1952/10/9,53,62,46,0.03,,
1952/10/10,46,53,40,0,,
1952/10/11,49,65,34,0,,
1952/10/12,49,68,35,0,,
1952/10/13,52,68,39,0,,
1952/10/14,55,65,50,0,,
1952/10/15,51,62,43,0,,
1952/10/16,49,68,34,0,,
1952/10/17,52,74,37,0,,
1952/10/18,54,69,41,0,,
1952/10/19,58,72,46,0,,
1952/10/20,60,63,54,0.18,,
1952/10/21,53,58,45,0,,
1952/10/22,45,58,33,0,,
1952/10/23,47,64,33,0,,
1952/10/24,47,64,34,0,,
1952/10/25,44,58,32,0,,
1952/10/26,42,60,29,0,,
1952/10/27,47,66,35,0,,
1952/10/28,50,69,38,0,,
1952/10/29,45,59,36,0,,
1952/10/30,53,64,44,0,,
1952/10/31,54,66,44,0,,
1952/11/1,49,65,35,0,,
1952/11/2,49,63,37,0,,
1952/11/3,50,61,44,0,,
1952/11/4,50,67,36,0,,
1952/11/5,42,49,31,0,,
1952/11/6,34,44,25,0,,
1952/11/7,42,56,29,0,,
1952/11/8,42,61,29,0,,
1952/11/9,42,52,36,0,,
1952/11/10,42,53,31,0,,
1952/11/11,46,58,38,0.01,,
1952/11/12,37,40,34,0,,
1952/11/13,34,38,29,0,,
1952/11/14,30,35,25,0.07,,
1952/11/15,33,40,29,0,,
1952/11/16,38,50,32,0,,
1952/11/17,41,49,29,0,,
1952/11/18,34,40,27,0,,
1952/11/19,30,39,23,0,,
1952/11/20,28,42,19,0,,
1952/11/21,31,48,22,0,,
1952/11/22,33,49,23,0,,
1952/11/23,36,51,27,0,,
1952/11/24,33,39,29,0.05,,
1952/11/25,35,46,24,0,,
1952/11/26,39,43,36,0.09,,
1952/11/27,40,53,33,0,,
1952/11/28,39,50,30,0,,
1952/11/29,34,40,30,0.04,,
1952/11/30,28,31,24,0,,
1952/12/1,17,24,11,0,,
1952/12/2,16,21,9,0,,
1952/12/3,19,26,11,0,,
1952/12/4,19,28,13,0,,
1952/12/5,20,36,8,0,,
1952/12/6,24,39,13,0,,
1952/12/7,26,37,20,0,,
1952/12/8,25,36,18,0,,
1952/12/9,24,41,11,0,,
1952/12/10,29,44,21,0,,
1952/12/11,26,44,14,0,,
1952/12/12,28,42,20,0,,
1952/12/13,24,35,17,0,,
1952/12/14,26,36,20,0,,
1952/12/15,19,26,13,0,,
1952/12/16,20,38,6,0,,
1952/12/17,25,40,12,0,,
1952/12/18,18,24,5,0.15,,
1952/12/19,12,26,0,0,,
1952/12/20,17,35,0,0,,
1952/12/21,21,36,11,0,,
1952/12/22,21,36,9,0,,
1952/12/23,18,25,12,0,,
1952/12/24,18,29,11,0,,
1952/12/25,18,27,9,0,,
1952/12/26,24,32,21,0,,
1952/12/27,20,29,14,0,,
1952/12/28,18,34,6,0,,
1952/12/29,22,36,10,0,,
1952/12/30,27,38,20,0,,
1952/12/31,16,27,7,0,,
1953/1/1,10,17,3,0,,
1953/1/2,14,28,4,0,,
1953/1/3,15,26,5,0,,
1953/1/4,21,32,14,0,,
1953/1/5,24,37,18,0,,
1953/1/6,21,30,17,0,,
1953/1/7,19,30,13,0,,
1953/1/8,18,33,8,0,,
1953/1/9,24,42,11,0,,
1953/1/10,26,33,20,0,,
1953/1/11,22,32,14,0,,
1953/1/12,15,25,5,0,,
1953/1/13,15,23,7,0,,
1953/1/14,15,28,5,0,,
1953/1/15,11,23,0,0,,
1953/1/16,11,18,6,0,,
1953/1/17,12,27,-3,0,,
1953/1/18,15,31,3,0,,
1953/1/19,18,35,4,0,,
1953/1/20,25,44,11,0,,
1953/1/21,25,42,11,0,,
1953/1/22,33,48,22,0,,
1953/1/23,29,41,19,0,,
1953/1/24,30,49,15,0,,
1953/1/25,30,40,22,0,,
1953/1/26,23,36,17,0,,
1953/1/27,26,38,15,0,,
1953/1/28,23,33,12,0,,
1953/1/29,21,35,11,0,,
1953/1/30,21,33,12,0,,
1953/1/31,19,33,8,0,,
1953/2/1,18,22,14,0.02,,
1953/2/2,18,26,13,0.03,,
1953/2/3,21,29,18,0.04,,
1953/2/4,22,26,20,0.03,,
1953/2/5,17,26,10,0.06,,
1953/2/6,12,27,0,0,,
1953/2/7,20,30,11,0,,
1953/2/8,18,34,5,0,,
1953/2/9,20,32,8,0,,
1953/2/10,32,46,21,0,,
1953/2/11,26,35,20,0,,
1953/2/12,26,39,16,0,,
1953/2/13,26,36,19,0,,
1953/2/14,22,30,15,0,,
1953/2/15,14,26,5,0,,
1953/2/16,17,30,5,0,,
1953/2/17,20,29,11,0,,
1953/2/18,20,37,8,0,,
1953/2/19,24,40,11,0,,
1953/2/20,23,34,16,0,,
1953/2/21,24,40,14,0,,
1953/2/22,24,34,13,0,,
1953/2/23,28,40,17,0,,
1953/2/24,34,54,20,0,,
1953/2/25,37,54,24,0,,
1953/2/26,41,57,30,0,,
1953/2/27,37,44,28,0,,
1953/2/28,47,58,33,0,,
1953/3/1,35,41,30,0.13,,
1953/3/2,33,45,26,0,,
1953/3/3,35,49,26,0,,
1953/3/4,41,55,28,0,,
1953/3/5,39,57,25,0,,
1953/3/6,43,60,34,0,,
1953/3/7,41,55,33,0,,
1953/3/8,42,59,28,0,,
1953/3/9,39,45,31,0,,
1953/3/10,41,49,36,0,,
1953/3/11,39,51,36,0.03,,
1953/3/12,36,45,28,0,,
1953/3/13,37,53,24,0,,
1953/3/14,37,54,23,0,,
1953/3/15,41,60,28,0,,
1953/3/16,42,59,27,0,,
1953/3/17,47,62,32,0,,
1953/3/18,51,63,40,0,,
1953/3/19,53,67,44,0,,
1953/3/20,50,64,39,0,,
1953/3/21,49,63,37,0,,
1953/3/22,52,66,41,0,,
1953/3/23,52,69,39,0,,
1953/3/24,53,68,41,0,,
1953/3/25,40,48,31,0,,
1953/3/26,39,49,32,0,,
1953/3/27,42,56,30,0,,
1953/3/28,48,60,41,0,,
1953/3/29,49,63,36,0,,
1953/3/30,46,62,32,0,,
1953/3/31,49,63,37,0,,
1953/4/1,57,66,47,0,,
1953/4/2,52,61,41,0,,
1953/4/3,51,66,38,0,,
1953/4/4,43,50,36,0.37,,
1953/4/5,46,62,34,0,,
1953/4/6,51,71,37,0,,
1953/4/7,56,68,45,0,,
1953/4/8,62,74,53,0,,
1953/4/9,55,68,45,0,,
1953/4/10,45,50,38,0,,
1953/4/11,44,57,35,0,,
1953/4/12,45,59,36,0,,
1953/4/13,45,61,33,0,,
1953/4/14,49,62,39,0,,
1953/4/15,48,66,35,0,,
1953/4/16,50,65,38,0,,
1953/4/17,53,67,43,0,,
1953/4/18,53,69,40,0,,
1953/4/19,53,62,46,0,,
1953/4/20,50,63,40,0,,
1953/4/21,54,72,40,0,,
1953/4/22,58,75,45,0,,
1953/4/23,64,82,50,0,,
1953/4/24,63,85,46,0,,
1953/4/25,67,87,49,0,,
1953/4/26,68,85,56,0,,
1953/4/27,62,71,53,0,,
1953/4/28,66,81,56,0,,
1953/4/29,64,76,55,0,,
1953/4/30,58,71,45,0,,
1953/5/1,55,61,49,0.23,,
1953/5/2,56,71,47,0,,
1953/5/3,60,72,50,0,,
1953/5/4,65,84,51,0,,
1953/5/5,64,76,57,0.07,,
1953/5/6,62,76,55,0,,
1953/5/7,64,80,51,0,,
1953/5/8,69,86,56,0,,
1953/5/9,63,69,57,0.65,,
1953/5/10,60,65,57,0,,
1953/5/11,59,69,50,0.02,,
1953/5/12,59,65,53,0.06,,
1953/5/13,62,70,55,0,,
1953/5/14,64,80,47,0,,
1953/5/15,68,87,52,0,,
1953/5/16,63,76,53,0,,
1953/5/17,61,75,49,0,,
1953/5/18,64,78,55,0.11,,
1953/5/19,63,72,58,0,,
1953/5/20,61,62,59,1.12,,
1953/5/21,65,77,61,0.16,,
1953/5/22,66,75,58,0.02,,
1953/5/23,64,78,52,0,,
1953/5/24,70,86,56,0,,
1953/5/25,74,91,59,0,,
1953/5/26,76,94,61,0,,
1953/5/27,70,86,59,0.21,,
1953/5/28,67,83,57,0.52,,
1953/5/29,65,75,58,0,,
1953/5/30,63,67,59,0.28,,
1953/5/31,69,86,59,0,,
1953/6/1,67,82,59,0.02,,
1953/6/2,65,81,57,0,,
1953/6/3,72,93,56,0,,
1953/6/4,74,84,67,0,,
1953/6/5,68,81,58,0,,
1953/6/6,70,82,63,0.03,,
1953/6/7,67,77,57,0,,
1953/6/8,74,89,61,0,,
1953/6/9,74,90,61,0,,
1953/6/10,72,83,64,0,,
1953/6/11,69,82,60,0.04,,
1953/6/12,71,87,58,0.01,,
1953/6/13,74,90,61,0,,
1953/6/14,77,92,64,0,,
1953/6/15,81,95,67,0,,
1953/6/16,80,93,73,0,,
1953/6/17,79,92,70,0,,
1953/6/18,76,80,72,0,,
1953/6/19,71,77,67,2.56,,
1953/6/20,74,87,65,0,,
1953/6/21,79,90,69,0,,
1953/6/22,76,81,69,0,,
1953/6/23,73,80,67,0,,
1953/6/24,72,83,67,0.58,,
1953/6/25,73,84,66,0,,
1953/6/26,76,88,67,0,,
1953/6/27,76,87,69,0,,
1953/6/28,76,88,70,0.04,,
1953/6/29,75,83,71,0,,
1953/6/30,73,78,70,0.04,,
1953/7/1,70,74,67,0.73,,
1953/7/2,74,80,71,0,,
1953/7/3,74,82,70,0,,
1953/7/4,76,88,70,0.56,,
1953/7/5,76,83,71,0,,
1953/7/6,74,84,68,0.13,,
1953/7/7,74,83,69,0.91,,
1953/7/8,82,92,73,0,,
1953/7/9,82,94,75,0,,
1953/7/10,79,90,72,0,,
1953/7/11,82,93,74,0,,
1953/7/12,75,79,70,0.52,,
1953/7/13,75,81,71,0.7,,
1953/7/14,80,96,73,0.08,,
1953/7/15,82,93,73,0,,
1953/7/16,83,95,72,0,,
1953/7/17,84,99,76,0,,
1953/7/18,85,98,76,0,,
1953/7/19,83,92,76,0,,
1953/7/20,77,90,69,0.16,,
1953/7/21,75,87,68,0,,
1953/7/22,80,90,71,0,,
1953/7/23,76,79,71,1.24,,
1953/7/24,76,85,71,0.03,,
1953/7/25,79,90,72,0.17,,
1953/7/26,78,90,71,0,,
1953/7/27,81,96,70,0,,
1953/7/28,78,87,75,0.31,,
1953/7/29,76,86,73,0.26,,
1953/7/30,79,90,72,0,,
1953/7/31,79,91,69,0,,
1953/8/1,78,89,71,0,,
1953/8/2,76,82,72,0,,
1953/8/3,74,83,70,0.08,,
1953/8/4,75,85,71,0.77,,
1953/8/5,76,86,72,0.02,,
1953/8/6,77,84,72,0,,
1953/8/7,75,80,73,0.35,,
1953/8/8,78,88,73,0.54,,
1953/8/9,79,91,70,0,,
1953/8/10,72,77,69,2.44,,
1953/8/11,70,73,68,0.05,,
1953/8/12,74,83,68,0.12,,
1953/8/13,77,86,71,0,,
1953/8/14,76,80,73,0,,
1953/8/15,76,87,68,0,,
1953/8/16,78,83,75,0.01,,
1953/8/17,76,84,72,0,,
1953/8/18,76,84,72,0.04,,
1953/8/19,78,89,73,1.1,,
1953/8/20,76,85,71,0.18,,
1953/8/21,73,83,67,0,,
1953/8/22,71,82,65,0,,
1953/8/23,71,77,68,0,,
1953/8/24,66,70,65,1.16,,
1953/8/25,65,70,62,1.2,,
1953/8/26,66,76,60,2.12,,
1953/8/27,71,86,63,0,,
1953/8/28,71,84,62,0,,
1953/8/29,71,82,63,0,,
1953/8/30,71,79,65,0,,
1953/8/31,71,85,63,0,,
1953/9/1,72,84,63,0,,
1953/9/2,71,84,62,0.32,,
1953/9/3,68,79,58,0,,
1953/9/4,70,87,60,0,,
1953/9/5,70,84,58,0,,
1953/9/6,71,86,59,0,,
1953/9/7,72,85,64,0,,
1953/9/8,74,89,63,0,,
1953/9/9,75,88,67,0,,
1953/9/10,72,85,65,0,,
1953/9/11,62,69,53,0.11,,
1953/9/12,61,76,51,0,,
1953/9/13,60,75,51,0,,
1953/9/14,63,80,53,0,,
1953/9/15,66,82,54,0,,
1953/9/16,70,87,58,0,,
1953/9/17,71,89,58,0,,
1953/9/18,69,85,59,0,,
1953/9/19,68,76,63,0,,
1953/9/20,68,78,58,0,,
1953/9/21,68,77,61,0.02,,
1953/9/22,66,77,58,0,,
1953/9/23,66,78,59,0,,
1953/9/24,66,80,57,0,,
1953/9/25,65,84,51,0,,
1953/9/26,65,80,52,0,,
1953/9/27,64,73,58,0.58,,
1953/9/28,58,70,50,0,,
1953/9/29,56,72,45,0,,
1953/9/30,59,79,45,0,,
1953/10/1,61,78,50,0,,
1953/10/2,64,83,51,0,,
1953/10/3,67,82,56,0,,
1953/10/4,65,81,54,0,,
1953/10/5,64,78,54,0,,
1953/10/6,68,78,61,0.06,,
1953/10/7,67,82,54,0,,
1953/10/8,65,81,54,0,,
1953/10/9,60,77,47,0,,
1953/10/10,59,76,44,0,,
1953/10/11,60,71,51,0,,
1953/10/12,53,67,47,0,,
1953/10/13,52,67,39,0,,
1953/10/14,55,69,43,0,,
1953/10/15,61,72,52,0,,
1953/10/16,64,77,57,0,,
1953/10/17,63,75,57,0,,
1953/10/18,60,66,56,0.01,,
1953/10/19,54,60,46,1.02,,
1953/10/20,52,62,43,0,,
1953/10/21,51,66,39,0,,
1953/10/22,54,67,43,0,,
1953/10/23,53,69,42,0,,
1953/10/24,52,63,42,0,,
1953/10/25,51,59,47,0,,
1953/10/26,52,71,40,0,,
1953/10/27,50,68,40,0,,
1953/10/28,52,71,39,0,,
1953/10/29,53,61,47,0,,
1953/10/30,46,51,41,0.03,,
1953/10/31,45,56,38,0,,
1953/11/1,43,55,33,0,,
1953/11/2,45,57,35,0,,
1953/11/3,48,56,40,0,,
1953/11/4,53,67,47,0,,
1953/11/5,48,55,43,0,,
1953/11/6,46,51,44,0,,
1953/11/7,46,61,36,0,,
1953/11/8,43,49,38,0,,
1953/11/9,38,47,32,0,,
1953/11/10,37,48,31,0,,
1953/11/11,35,43,26,0,,
1953/11/12,36,51,25,0.1,,
1953/11/13,39,55,28,0,,
1953/11/14,40,47,32,0,,
1953/11/15,41,48,38,0.02,,
1953/11/16,37,43,32,0.11,,
1953/11/17,32,36,28,0,,
1953/11/18,30,37,25,0,,
1953/11/19,30,40,22,0,,
1953/11/20,32,43,23,0,,
1953/11/21,35,46,27,0,,
1953/11/22,31,38,24,0,,
1953/11/23,30,43,22,0,,
1953/11/24,34,44,25,0,,
1953/11/25,38,44,30,0,,
1953/11/26,40,54,29,0,,
1953/11/27,36,43,27,0,,
1953/11/28,35,46,29,0,,
1953/11/29,35,41,27,0,,
1953/11/30,45,53,39,0,,
1953/12/1,36,42,31,0,,
1953/12/2,25,32,17,0,,
1953/12/3,23,36,13,0,,
1953/12/4,25,34,17,0,,
1953/12/5,25,33,19,0,,
1953/12/6,23,36,15,0,,
1953/12/7,25,39,15,0,,
1953/12/8,28,30,24,0.08,,
1953/12/9,27,34,19,0,,
1953/12/10,22,35,13,0,,
1953/12/11,23,41,12,0,,
1953/12/12,28,47,18,0,,
1953/12/13,34,47,20,0,,
1953/12/14,34,42,25,0,,
1953/12/15,28,36,19,0,,
1953/12/16,33,42,24,0,,
1953/12/17,28,42,18,0,,
1953/12/18,31,45,19,0,,
1953/12/19,30,39,23,0,,
1953/12/20,27,34,18,0,,
1953/12/21,21,33,12,0,,
1953/12/22,28,35,17,0,,
1953/12/23,30,43,20,0,,
1953/12/24,24,35,14,0,,
1953/12/25,29,38,26,0,,
1953/12/26,26,38,15,0,,
1953/12/27,31,42,21,0,,
1953/12/28,27,41,15,0,,
1953/12/29,32,40,21,0,,
1953/12/30,27,40,17,0,,
1953/12/31,22,30,13,0,,
1954/1/1,23,35,12,0,,
1954/1/2,29,37,24,0,,
1954/1/3,28,33,25,0.01,,
1954/1/4,20,29,15,0,,
1954/1/5,23,31,15,0,,
1954/1/6,26,39,13,0,,
1954/1/7,22,33,14,0,,
1954/1/8,28,36,21,0,,
1954/1/9,30,40,18,0,,
1954/1/10,29,36,21,0,,
1954/1/11,23,37,13,0,,
1954/1/12,27,33,23,0,,
1954/1/13,26,35,17,0,,
1954/1/14,24,35,22,0.02,,
1954/1/15,27,29,24,0,,
1954/1/16,29,35,26,0,,
1954/1/17,28,31,23,0,,
1954/1/18,33,40,26,0,,
1954/1/19,28,35,26,0,,
1954/1/20,25,31,22,0,,
1954/1/21,26,31,22,0,,
1954/1/22,22,29,15,0,,
1954/1/23,19,25,11,0,,
1954/1/24,20,27,14,0,,
1954/1/25,24,33,18,0,,
1954/1/26,22,36,8,0,,
1954/1/27,31,39,23,0,,
1954/1/28,30,39,24,0,,
1954/1/29,27,43,14,0,,
1954/1/30,25,40,13,0,,
1954/1/31,27,42,12,0,,
1954/2/1,31,42,23,0,,
1954/2/2,24,33,18,0,,
1954/2/3,22,35,12,0,,
1954/2/4,24,32,17,0,,
1954/2/5,26,37,17,0,,
1954/2/6,30,44,20,0,,
1954/2/7,30,50,16,0,,
1954/2/8,29,45,18,0,,
1954/2/9,34,50,24,0,,
1954/2/10,36,50,25,0,,
1954/2/11,36,44,27,0,,
1954/2/12,29,37,18,0,,
1954/2/13,28,37,18,0,,
1954/2/14,24,31,16,0,,
1954/2/15,35,48,28,0,,
1954/2/16,33,45,26,0,,
1954/2/17,27,36,20,0,,
1954/2/18,26,41,11,0,,
1954/2/19,28,45,13,0,,
1954/2/20,33,48,20,0,,
1954/2/21,26,40,16,0,,
1954/2/22,27,40,18,0,,
1954/2/23,33,48,22,0,,
1954/2/24,40,45,32,0,,
1954/2/25,40,47,36,0,,
1954/2/26,34,39,31,0,,
1954/2/27,34,43,27,0.03,,
1954/2/28,33,39,32,0.23,,
1954/3/1,34,37,31,0,,
1954/3/2,26,35,21,0.03,,
1954/3/3,21,29,13,0.13,,
1954/3/4,25,34,19,0,,
1954/3/5,26,37,17,0,,
1954/3/6,25,33,17,0,,
1954/3/7,27,41,20,0,,
1954/3/8,29,37,24,0,,
1954/3/9,29,35,23,0,,
1954/3/10,30,33,28,0.02,,
1954/3/11,32,39,27,0,,
1954/3/12,29,41,18,0,,
1954/3/13,36,52,22,0,,
1954/3/14,39,51,27,0,,
1954/3/15,40,56,25,0,,
1954/3/16,44,61,27,0,,
1954/3/17,44,59,32,0,,
1954/3/18,43,58,37,0,,
1954/3/19,36,47,27,0,,
1954/3/20,39,52,27,0,,
1954/3/21,43,55,30,0,,
1954/3/22,43,58,28,0,,
1954/3/23,46,52,39,0,,
1954/3/24,44,58,29,0,,
1954/3/25,51,64,40,0,,
1954/3/26,55,65,49,0,,
1954/3/27,44,54,33,0,,
1954/3/28,47,61,35,0,,
1954/3/29,53,73,32,0,,
1954/3/30,58,70,49,0,,
1954/3/31,51,66,35,0,,
1954/4/1,55,73,40,0,,
1954/4/2,55,64,50,0,,
1954/4/3,50,59,42,0,,
1954/4/4,53,66,42,0,,
1954/4/5,59,76,44,0,,
1954/4/6,45,69,39,0.43,,
1954/4/7,45,59,34,0,,
